Config	T = 5
0	49
1	191
2	122
3	190
4	124
5	168
6	174
7	167
8	171
9	285
10	208
11	169
12	120
13	170
14	118
15	74

Config	T = 4.99
0	65
1	170
2	114
3	174
4	104
5	174
6	179
7	180
8	193
9	282
10	223
11	171
12	122
13	167
14	132
15	50

Config	T = 4.98
0	54
1	178
2	112
3	176
4	125
5	201
6	177
7	190
8	162
9	251
10	230
11	174
12	126
13	176
14	113
15	55

Config	T = 4.97
0	56
1	160
2	125
3	172
4	132
5	181
6	177
7	162
8	182
9	243
10	282
11	175
12	112
13	163
14	105
15	73

Config	T = 4.96
0	63
1	175
2	114
3	179
4	126
5	176
6	160
7	160
8	152
9	271
10	267
11	167
12	138
13	163
14	126
15	63

Config	T = 4.95
0	59
1	184
2	118
3	167
4	134
5	177
6	185
7	178
8	152
9	243
10	247
11	168
12	127
13	185
14	111
15	65

Config	T = 4.94
0	54
1	184
2	110
3	199
4	100
5	175
6	150
7	170
8	175
9	336
10	211
11	158
12	130
13	143
14	140
15	65

Config	T = 4.93
0	63
1	172
2	134
3	174
4	124
5	146
6	162
7	154
8	174
9	277
10	248
11	177
12	126
13	175
14	136
15	58

Config	T = 4.92
0	66
1	168
2	115
3	171
4	119
5	175
6	169
7	168
8	168
9	275
10	263
11	167
12	127
13	164
14	123
15	62

Config	T = 4.91
0	55
1	149
2	124
3	160
4	131
5	188
6	178
7	170
8	182
9	279
10	265
11	177
12	114
13	166
14	107
15	55

Config	T = 4.9
0	60
1	180
2	113
3	183
4	110
5	167
6	149
7	167
8	155
9	280
10	302
11	172
12	109
13	169
14	112
15	72

Config	T = 4.89
0	57
1	186
2	120
3	171
4	110
5	147
6	165
7	172
8	160
9	260
10	306
11	174
12	109
13	189
14	119
15	55

Config	T = 4.88
0	51
1	172
2	131
3	180
4	126
5	176
6	165
7	173
8	178
9	224
10	270
11	185
12	115
13	177
14	120
15	57

Config	T = 4.87
0	52
1	180
2	122
3	176
4	123
5	185
6	154
