Config	T = 5
0	65
1	165
2	136
3	164
4	127
5	164
6	165
7	174
8	173
9	243
10	264
11	173
12	121
13	174
14	130
15	62

Config	T = 4.99
0	69
1	170
2	124
3	169
4	124
5	162
6	176
7	163
8	175
9	269
10	239
11	181
12	116
13	182
14	116
15	65

Config	T = 4.98
0	64
1	179
2	113
3	183
4	112
5	182
6	162
7	179
8	167
9	272
10	233
11	171
12	127
13	167
14	128
15	61

Config	T = 4.97
0	64
1	189
2	110
3	183
4	111
5	165
6	177
7	170
8	170
9	250
10	257
11	164
12	127
13	170
14	126
15	67

Config	T = 4.96
0	46
1	179
2	126
3	174
4	124
5	159
6	181
7	166
8	178
9	276
10	253
11	158
12	129
13	163
14	131
15	57

Config	T = 4.95
0	51
1	180
2	127
3	172
4	135
5	179
6	188
7	179
8	172
9	242
10	225
11	166
12	126
13	174
14	118
15	66

Config	T = 4.94
0	63
1	174
2	121
3	167
4	119
5	186
6	178
7	195
8	173
9	240
10	224
11	176
12	126
13	183
14	128
15	47

Config	T = 4.93
0	70
1	185
2	117
3	174
4	127
5	172
6	201
7	173
8	180
9	204
10	225
11	180
12	120
13	191
14	110
15	71

Config	T = 4.92
0	68
1	187
2	117
3	176
4	112
5	159
6	170
7	175
8	164
9	236
10	264
11	167
12	133
13	178
14	138
15	56

Config	T = 4.91
0	68
1	184
2	122
3	184
4	101
5	163
6	148
7	184
8	169
9	242
10	261
11	178
12	122
13	178
14	143
15	53

Config	T = 4.9
0	60
1	167
2	124
3	180
4	120
5	192
6	146
7	183
8	163
9	232
10	281
11	185
12	116
13	172
14	120
15	59

Config	T = 4.89
0	49
1	186
2	123
3	196
4	122
5	174
6	168
7	165
8	179
9	238
10	228
11	179
12	135
13	169
14	136
15	53

Config	T = 4.88
0	60
1	183
2	126
3	169
4	143
5	173
6	170
7	170
8	139
9	267
10	219
11	177
12	135
13	191
14	118
15	60

Config	T = 4.87
0	67
1	168
2	124
3	186
4	124
5	185
6	155
7	167
8	173
9	239
10	252
11	183
12	118
13	165
14	118
15	76

Config	T = 4.86
0	54
1	194
2	116
3	169
4	120
5	157
6	195
7	178
8	166
9	255
10	252
11	145
12	135
13	170
14	131
15	63

Config	T = 4.85
0	58
1	173
2	123
3	172
4	127
5	201
6	163
7	198
8	158
9	260
10	217
11	176
12	120
13	177
14	116
15	61

Config	T = 4.84
0	58
1	187
2	129
3	179
4	133
5	172
6	175
7	176
8	163
9	229
10	227
11	178
12	120
13	186
14	116
15	72

Config	T = 4.83
0	66
1	178
2	116
3	190
4	112
5	186
6	180
