Config	T = 5
0	96
1	241
2	167
3	256
4	162
5	222
6	230
7	212
8	250
9	406
10	428
11	254
12	172
13	239
14	177
15	88

Config	T = 4.99
0	82
1	256
2	178
3	263
4	182
5	248
6	250
7	237
8	253
9	353
10	338
11	246
12	198
13	239
14	194
15	83

Config	T = 4.98
0	88
1	243
2	200
3	231
4	202
5	230
6	233
7	240
8	219
9	364
10	398
11	226
12	195
13	238
14	193
15	100

Config	T = 4.97
0	84
1	249
2	179
3	260
4	155
5	246
6	223
7	259
8	258
9	387
10	375
11	240
12	173
13	229
14	197
15	86

Config	T = 4.96
0	88
1	244
2	198
3	235
4	187
5	243
6	224
7	263
8	226
9	384
10	359
11	255
12	164
13	264
14	175
15	91

Config	T = 4.95
0	84
1	236
2	184
3	245
4	193
5	256
6	253
7	238
8	253
9	321
10	398
11	261
12	174
13	252
14	165
15	87

Config	T = 4.94
0	82
1	270
2	175
3	262
4	153
5	230
6	232
7	260
8	246
9	388
10	362
11	242
12	171
13	250
14	193
15	84

Config	T = 4.93
0	80
1	259
2	181
3	251
4	170
5	247
6	243
7	266
8	246
9	354
10	362
11	251
12	170
13	259
14	181
15	80

Config	T = 4.92
0	86
1	228
2	199
3	235
4	183
5	221
6	253
7	230
8	276
9	365
10	374
11	266
12	171
13	259
14	187
15	67

Config	T = 4.91
0	90
1	230
2	186
3	220
4	183
5	256
6	238
7	269
8	231
9	336
10	449
11	237
12	169
13	247
14	172
15	87

Config	T = 4.9
0	93
1	239
2	185
3	240
4	184
5	239
6	230
7	239
8	232
9	343
10	416
11	271
12	172
13	270
14	173
15	74

Config	T = 4.89
0	76
1	247
2	182
3	247
4	177
5	238
6	233
7	243
8	238
9	400
10	397
11	244
12	173
13	244
14	178
15	83

Config	T = 4.88
0	76
1	257
2	170
3	251
4	173
5	224
6	284
7	227
8	275
9	376
10	368
11	251
12	165
13	257
14	162
15	84

Config	T = 4.87
0	104
1	224
2	168
3	242
4	176
5	274
6	240
7	248
8	250
9	363
10	366
11	255
12	194
13	237
14	186
15	73

Config	T = 4.86
0	95
1	239
2	184
3	231
4	191
5	233
6	242
7	234
8	227
9	339
10	428
11	257
12	182
13	265
14	175
15	78

Config	T = 4.85
0	76
1	255
2	176
3	255
4	174
5	240
6	255
7	242
8	257
9	343
10	396
11	236
12	188
13	236
14	190
15	81

Config	T = 4.84
0	81
1	260
2	174
3	252
4	168
5	252
6	249
7	266
8	247
9	376
10	339
11	229
12	192
13	237
14	198
15	80

Config	T = 4.83
0	93
1	241
2	183
3	224
4	176
5	234
6	249
7	258
8	239
9	375
10	408
11	237
12	166
13	254
14	173
15	90

Config	T = 4.82
0	88
1	228
2	196
3	237
4	183
5	250
6	228
7	254
8	250
9	342
10	417
11	251
12	164
13	242
14	177
15	93

Config	T = 4.81
0	68
1	254
2	195
3	248
4	187
5	253
6	243
7	267
8	245
9	343
10	357
11	245
12	178
13	251
14	186
15	80

Config	T = 4.8
0	95
1	236
2	183
3	228
4	173
5	223
6	276
7	241
8	278
9	348
10	391
11	245
12	169
13	253
14	179
15	82

Config	T = 4.79
0	100
1	255
2	172
3	247
4	173
5	249
6	246
7	256
8	237
9	366
10	351
11	240
12	181
13	248
14	180
15	99

Config	T = 4.78
0	99
1	248
2	175
3	259
4	164
5	242
6	237
7	242
8	259
9	389
10	323
11	243
12	198
13	232
14	209
15	81

Config	T = 4.77
0	86
1	237
2	178
3	244
4	167
5	239
6	243
7	243
8	261
9	345
10	439
11	256
12	161
13	249
14	172
15	80

Config	T = 4.76
0	73
1	255
2	179
3	245
4	177
5	239
6	247
7	251
8	239
9	403
10	375
11	237
12	173
13	247
14	175
15	85

Config	T = 4.75
0	94
1	247
2	182
3	232
4	190
5	238
6	260
7	245
8	237
9	346
10	390
11	236
12	180
13	251
14	172
15	100

Config	T = 4.74
0	87
1	248
2	187
3	252
4	170
5	221
6	233
7	234
8	254
9	381
10	393
11	258
12	160
13	254
14	177
15	91

Config	T = 4.73
0	90
1	234
2	193
3	219
4	190
5	248
6	242
7	266
8	230
9	341
10	414
11	246
12	170
13	261
14	173
15	83

Config	T = 4.72
0	89
1	232
2	181
3	242
4	185
5	263
6	238
7	249
8	244
9	337
10	421
11	262
12	155
13	252
14	151
15	99

Config	T = 4.71
0	84
1	225
2	203
3	227
4	182
5	229
6	249
7	248
8	272
9	377
10	387
11	247
12	158
13	245
14	179
15	88

Config	T = 4.7
0	93
1	239
2	176
3	253
4	185
5	250
6	242
7	227
8	247
9	379
10	359
11	269
12	173
13	255
14	164
15	89

Config	T = 4.69
0	90
1	219
2	186
3	235
4	167
5	248
6	226
7	251
8	261
9	388
10	423
11	240
12	171
13	224
14	190
15	81

Config	T = 4.68
0	83
1	255
2	163
3	247
4	181
5	249
6	267
7	239
8	241
9	384
10	365
11	230
12	195
13	238
14	177
15	86

Config	T = 4.67
0	87
1	262
2	154
3	266
4	158
5	237
6	246
7	229
8	246
9	439
10	356
11	237
12	180
13	233
14	176
15	94

Config	T = 4.66
0	103
1	232
2	169
3	239
4	174
5	245
6	268
7	233
8	270
9	375
10	362
11	253
12	173
13	246
14	168
15	90

Config	T = 4.65
0	82
1	238
2	188
3	243
4	178
5	244
6	237
7	249
8	252
9	385
10	387
11	242
12	167
13	237
14	177
15	94

Config	T = 4.64
0	81
1	245
2	180
3	254
4	179
5	236
6	237
7	228
8	247
9	361
10	406
11	257
12	183
13	248
14	184
15	74

Config	T = 4.63
0	90
1	248
2	203
3	253
4	188
5	226
6	233
7	236
8	253
9	321
10	383
11	251
12	174
13	246
14	189
15	106

Config	T = 4.62
